00644922-6645-11e7-8d26-3cfaea4dd4c5_DB.000001.xml   Geldgebrek belemmert waakhond Staatsveiligheid    20170712   Binnenland
00651780-6190-11e7-b253-6f07f679d004_DB.000001.xml   Boycot duurt voort    20170706   Buitenland
00654f76-d9df-11e7-a0b6-6f60e02d5bbb_DB.000001.xml   'Twintig Europese uniefs tegen 2024'    20171206   Binnenland
0066dd2c-6e1f-11e7-b300-fa465d8ce79a_DB.000001.xml   De nieuwe kuisheidsgordel    20170722   Opinie
006a6e68-7371-11e7-a634-566ab87cf34c_DB.000001.xml   Hoe groot is té groot?    20170729   DS2
006ae9c8-e410-11e7-955c-1e0782f8fa28_DB.000001.xml   No title    20171222   Letteren
006cb83a-9fb3-11e7-8a4b-83bbb7e0f644_DW.000001.xml   Taxicheques om jongeren veilig thuis te brengen    20170923   Regio West-Vlaanderen
006e64dc-cb0a-11e7-b8ab-bd1db5aee2a3_DB.000001.xml   'Bij Real Madrid leek voetbal een andere sport'    20171117   Sport
006f25da-9fad-11e7-a88a-5ddd089ad34f_DB.000001.xml   May probeert tijd te kopen    20170923   Buitenland
007723b2-6d25-11e7-bdaf-737af9d18f17_DB.000001.xml   No title    20170722   Opinie
00812de0-ac49-11e7-ab2c-9469467f54a8_DB.000001.xml   Studenten komen terug naar Brussel    20171009   Regio Vlaams-Brabant
0082b2b2-d83e-11e6-aede-9d7cb65136bb_DB.000001.xml   'De trieste laag over Brussel trekt maar niet weg'    20170114   Cultuur
008441b6-7142-11e7-8010-672dbfda83f7_DB.000001.xml   Trump twittert Sessions naar de exit    20170726   Buitenland
00860e84-3a37-11e7-81f7-aacdfd3ae553_DB.000001.xml   No title    20170517   Economie
008772e0-3c82-11e7-b30b-1a5b50cf3aaa_DB.000001.xml   Oost west, Europa rendeert best    20170522   Economie
008b9b78-d836-11e6-a25c-bef19cfc9398_DL.000001.xml   Kinderziekten bij parkeerautomaten slepen aan    20170112   Regio Limburg
008bd716-829d-11e7-b860-2389456120ea_DB.000001.xml   No title    20170817   Politiek
008e9934-ddcd-11e7-9e9f-4b1e54251fba_DB.000001.xml   Blokje bouwen, parkje betalen    20171211   Binnenland
00909484-303d-11e7-abe6-e865ff0e77da_DB.000001.xml   No title    20170504   Economie
009429f8-85bc-11e7-9f05-7c1479680ed9_DB.000001.xml   Vrije beroepen in opmars dankzij vrouwen    20170821   Economie
0095016c-e188-11e6-9b98-c7c190047478_DO.000001.xml   Aalsterse hacker laat Trump tweeten in het Oilsjters    20170124   Regio Oost-Vlaanderen
0095a170-0e57-11e7-a505-c10480f6a755_DA.000001.xml   Dertig banen bedreigd na faillissement schrijnwerker Vermat    20170322   Regio Antwerpen
00977966-6701-11e7-864c-ee17dcfdf6f0_DB.000001.xml   De Standaard Solidariteitsprijs    20170713   Vooraan
0098f734-ecb0-11e7-a347-a2f3efd4ef8c_DB.000001.xml   Rijk, discreet en in de schaduw van papa    20171230   Buitenland
009b2994-318c-11e7-9b27-4d49bfb5d127_DB.000001.xml   Luchtdoop van Chinese droom    20170506   Economie
009caeaa-899c-11e7-acfb-31410c05c1ef_DB.000001.xml   De comeback van Motor City    20170826   Buitenland
009e825a-d765-11e6-94a6-9f0fe80c4ab5_DB.000001.xml   Fifa keurt uitbreiding van WK naar 48 deelnemers goed    20170111   Sport
00a32dd8-d1ec-11e6-bb8f-d2adfffce5c9_DB.000001.xml   No title    20170104   Puzzels
00a35000-24e0-11e7-8dd1-65fba9298be9_DB.000001.xml   Zwarte stip    20170421   Letteren
00a3e3fc-204a-11e7-a9d5-371824fd39c9_DB.000001.xml   De vlam slaat opnieuw in de 'Pan'    20170414   DS2
00a84f34-e67c-11e7-b986-bb6e39572d25_DO.000001.xml   CD&V wil waterbus naar Gent    20171222   Regio Oost-Vlaanderen
00ac1300-4d05-11e7-a7e5-82ef3b165f41_DB.000001.xml   Kassel verzamelt de hele wereld in één stadje    20170610   Cultuur
00acd9ee-fac0-11e6-9d75-1781e00a88f1_DB.000001.xml   Storm blaast uitleenbare tent in de vaart    20170225   Regio Vlaams-Brabant
00ad65fa-9f96-11e7-a88a-5ddd089ad34f_DB.000001.xml   No title    20170923   Economie
00aee432-e1b0-11e7-b03b-35fef67d1341_DB.000001.xml   Waarom zelfs acteurs Paul Newman niet meer kennen    20171216   Cultuur
00b01502-6729-11e7-864c-ee17dcfdf6f0_DB.000001.xml   Vrouwen die scoren    20170718   DS2
00b0bc50-881c-11e7-a60d-f1cf094b33fb_DB.000001.xml   Staking (voorlopig) voorbij    20170824   Binnenland
00b16714-b27d-11e7-91de-db8e1dafe4fe_DB.000001.xml   Massabegrafenis van 165 ongeïdentificeerde lichamen    20171017   Buitenland
00b1b920-4fa5-11e7-ac6d-400656d623a8_DB.000001.xml   Shakespeare-opvoering 'vermoordt' Trump    20170613   DS2
00b391b6-81e4-11e7-be99-5e7f90b47539_DB.000001.xml   Roskams jongste naar Festival van Toronto    20170816   DS2
00b59a2c-ba76-11e7-a3b4-e48dfbef54c7_DL.000001.xml   Drijfjacht op everzwijnen in militair domein    20171027   Regio Limburg
00b628a0-0d99-11e7-9e8f-d9e7d5abc0ec_DB.000001.xml   Rusten op de bank om je gsm op te laden    20170321   Regio Vlaams-Brabant
00bafe6a-1fa1-11e7-9669-55b0bcd84eb4_DB.000001.xml   No title    20170413   Binnenland
00bb4d4e-eb1a-11e7-b63a-cca4541fb77a_DB.000001.xml   Steun voor Merkelkalft af    20171228   Buitenland
00bbd9a0-6701-11e7-864c-ee17dcfdf6f0_DB.000001.xml   Gezinsbond    20170713   Vooraan
00bd5552-17a9-11e7-8ca2-4fb6fb4b01d4_DB.000001.xml   Ochtendgrijs    20170403   Televisie
00be9282-0d68-11e7-8912-f9653e782b5b_DB.000001.xml   'Het wantrouwen tegenover moslimjongeren zit diep'    20170322   Binnenland
00bfc022-8382-11e7-b40e-532a965b2906_DB.000001.xml   Belgisch slachtoffer was met gezin op vakantie    20170818   Vooraan
00c11308-510c-11e7-8092-3a67bd77d9f5_DB.000001.xml   Meer rompslomp door nieuw formulier    20170615   Binnenland
00c3e39c-7cfb-11e7-a4f9-248672888215_DB.000001.xml   Zelfs ECB kon de paniek niet stoppen    20170810   Economie
00ca61ba-720e-11e7-a3c0-7f7580796990_DB.000001.xml   Slakken maken de beste chirurgische lijm    20170731   Wetenschap
00cbf79a-d345-11e6-a7a5-b183f8fff312_DB.000001.xml   Verrassing: hersenen blijven maar groeien    20170106   Wetenschap
00cca710-acdb-11e7-b007-4fe9b62e29f6_DB.000001.xml   Stillevens in beweging    20171013   Letteren
00ccba48-251d-11e7-9a79-9a2a4704b62a_DB.000001.xml   Ik ren, dus ik ben (een keikop)    20170420   Verhaal
00cf89c6-ced2-11e7-aab6-a8f7270b004a_DB.000001.xml   'Straks organiseren moslims lezingen in het geheim'    20171122   Binnenland
00d55b8a-9dfe-11e7-bd43-0e2cab545a59_DB.000001.xml   Vlaanderen en Nederland    20170922   Letteren
00d569ba-a130-11e7-99f4-e817665068cc_DB.000001.xml   Ethisch comité    20170925   Wetenschap
00d66094-923b-11e7-b127-ea12e07f8ef2_DB.000001.xml   Kasteeldonjon wordt huurhuis    20170909   Cultuur
00d71ffe-e938-11e6-869a-2833d4520c26_DB.000001.xml   No title    20170203   Opinie
00dc0fcc-ba4e-11e7-8208-19799d75bced_DB.000001.xml   'Zo boeiend', vindt Trump    20171027   Buitenland
00dcfd66-bcd2-11e7-a2c3-0b5d56eb3895_DB.000001.xml   Michael Moore in twitterruzie met Donald Trump    20171030   DS2
00df00e2-2467-11e7-800e-85fc5ad3d79a_DB.000001.xml   No title    20170419   Buitenland
00e07e9c-1b64-11e7-868e-14fd0002d969_DB.000001.xml   'Populisme past niet bij Finse aard'    20170408   Buitenland
00e0f546-d106-11e6-b040-00e1fe036e63_DB.000001.xml   Welkom op Mars    20170104   DS2
00e6af7a-35c1-11e7-a727-74e054ae0ff0_DB.000001.xml   Atlético droomt helft lang, maar Real mag naar finale    20170511   Sport
00e6fd68-2914-11e7-9dd1-f7bdbe0ee7f2_DO.000001.xml   Sportcentrum krijgt omnisportterrein en nieuwe sportvloer    20170425   Regio Oost-Vlaanderen
00ee1e6e-88fe-11e7-a93a-56ae5427750c_DB.000001.xml   'En het beste moet nog komen'    20170825   Sport
00f1c4e8-ec12-11e7-b6de-16187122c280_DB.000001.xml   Francken zet terugdrijving Soedanees 'on hold'    20171229   Binnenland
00f1eee6-1553-11e7-8dcd-d79e970644e0_DB.000001.xml   Komaan mannekes    20170331   Televisie
00f4b2d0-d8ee-11e6-bd34-b8ee18ed2a5e_DB.000001.xml   'VRT kost Vlaming 45 euro per jaar'    20170113   DS2
00f5b0c8-7550-11e7-8c56-9bdc56e3a871_DB.000001.xml   No title    20170731   Sport
00f5dda4-f919-11e6-ac08-e28bdb974991_DB.000001.xml   No title    20170223   Buitenland
00f6d2ce-0fd8-11e7-ac41-ca5cf9a9f007_DB.000001.xml   Klaver mag mee regering vormen    20170324   Buitenland
00f6f99c-98aa-11e7-9932-329d35587197_DL.000001.xml   'Onze toekomst is verzekerd'    20170914   Regio Limburg
00f77dce-89bc-11e7-9c73-5c1512ebb23a_DA.000001.xml   Robotarm Universiteit Antwerpen vertaalt voor doven    20170826   Regio Antwerpen
00fab24c-5a86-11e7-821c-eea981982783_DB.000001.xml   No title    20170628   Etalage
00fb409a-ecad-11e7-a347-a2f3efd4ef8c_DO.000001.xml   Busjes in plaats van 400 parkeerplaatsen    20171230   Regio Oost-Vlaanderen
010129c8-30a2-11e7-8bd7-dfdc425fd3c8_DB.000001.xml   Het politionele vaderschap    20170505   Letteren
0103850e-372f-11e7-8fdf-b32f0ef9dbf7_DB.000001.xml   No title    20170516   Wetenschap
01048238-420b-11e7-a70c-7de5453f3275_DB.000001.xml   Herfinanciering van Defensie onvermijdelijk    20170527   Vooraan
0108523e-a20d-11e7-a321-4522cd2235d9_DB.000001.xml   Merkel en de grand écart    20170926   Opinie
0108e27c-1f94-11e7-9669-55b0bcd84eb4_DB.000001.xml   Oma, er zijn geen boze wolven meer    20170413   DS2
01093cfc-bb36-11e7-af42-cb2ec5244541_DB.000001.xml   Europese lidstaten unisono achter Madrid    20171028   Vooraan
0109d514-9fa6-11e7-8a4b-83bbb7e0f644_DA.000001.xml   Soldaat beroofd van bajonet    20170923   Regio Antwerpen
010ac8b0-1b8b-11e7-b05b-f6784e010104_DB.000001.xml   jobs, Jobs, Jobs - maar te veel is ook niet goed    20170408   Economie
010ad246-dd70-11e6-a5a0-ca95d0696098_DB.000001.xml   Terreurvreet politie op    20170121   Binnenland
011038e4-4206-11e7-a70c-7de5453f3275_DB.000001.xml   Naar één kaart voor bus, tram en trein    20170527   Binnenland
011130be-1498-11e7-be7f-30bde5404b9a_DA.000001.xml   Vertragingen in Antwerpse haven    20170330   Regio Antwerpen
01119790-30d4-11e7-baeb-99c909ba0f2c_DB.000001.xml   No title    20170505   Economie
01121c14-358f-11e7-a7d8-93c61e4e00d6_DO.000001.xml   Afstappen verplicht voor fietsers op Gentse Feesten    20170511   Regio Oost-Vlaanderen
01125332-e5a7-11e7-a827-76f80511fcb3_DB.000001.xml   Wildlife Taxi Team redde 791 dieren    20171221   Regio Vlaams-Brabant
01192720-b014-11e7-a469-ee2f05805d10_DB.000001.xml   'Ik ging sterven en stemde met alles in'    20171014   Buitenland
011a7ff8-1249-11e7-8064-4176d11b65b5_DB.000001.xml   Lepistö wint millimeterspurt van D'hoore    20170327   Sport
011b7842-76b5-11e7-a590-91626cabf181_DB.000001.xml   No title    20170802   Kleine parade
011dc9d0-6fdf-11e7-8513-471cc809aa2c_DB.000001.xml   Gezocht: fitte scheidsrechters    20170724   Vooraan
011f9d12-cb71-11e7-909b-56dacbeaf1f3_DB.000001.xml   Als de kunst de passie preekt    20171118   Cultuur
01204132-947f-11e7-ac7b-09de5caf0bc3_DB.000001.xml   Bang voor gezang in Pyongyang    20170909   Revue
0125cb82-fdaf-11e6-bf8c-994912b93c44_DB.000001.xml   Zelfbehoudgaatvoor op het klimaat    20170301   Verhaal
01264cd2-c26d-11e7-883c-c83db290f401_DB.000001.xml   'Centrumrechts verslaat Vijfsterrenbeweging nipt op Sicilië'    20171106   Buitenland
012b2f44-ceee-11e7-aa74-5d7288672ccf_DB.000001.xml   Foto die Einsteins theorie bewees wordt geveild    20171122   DS2
012bc9d0-ba6d-11e7-8208-19799d75bced_DB.000001.xml   Geweld bij tweede stembusgang in Kenia    20171027   Buitenland
012d3bbc-05a0-11e7-9ed0-f65aaa9ed4ec_DB.000001.xml   Meer muggen om in het oog te houden    20170313   Wetenschap
012db96c-b7ec-11e7-8181-7914aca8f7cb_DB.000001.xml   'De 10 frank, dat was de mooiste munt'    20171024   Economie
